"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"08753","NJ","New York-Newark-Jersey City","Ocean","Toms River",181,1852,0,-0.00803427959292983,-0.0492813141683778,22826
2018-09-30,"92336","CA","Riverside-San Bernardino-Ontario","San Bernardino","Fontana",182,2240,0,0,0.0228310502283105,22928
2018-09-30,"92126","CA","San Diego-Carlsbad","San Diego","San Diego",183,2599,0,0.00231392209795604,-0.00115295926210607,13354
2018-09-30,"60634","IL","Chicago-Naperville-Elgin","Cook","Chicago",184,1795,0,-0.00166852057842047,-0.0164383561643836,16941
2018-09-30,"30188","GA","Atlanta-Sandy Springs-Roswell","Cherokee","Woodstock",185,1491,0,0,0.000671140939597315,20497
2018-09-30,"46307","IN","Chicago-Naperville-Elgin","Lake","Crown Point",186,1499,0,0,-0.0595984943538268,27633
2018-09-30,"75228","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",187,1435,0,0,0.0127028934368384,14499
2018-09-30,"27406","NC","Greensboro-High Point","Guilford","Greensboro",188,933,0.00107296137339056,0.00538793103448276,0.00864864864864865,20556
2018-09-30,"98103","WA","Seattle-Tacoma-Bellevue","King","Seattle",189,2757,-0.00144875045273452,-0.0072020165646381,-0.0834441489361702,10834
2018-09-30,"77450","TX","Houston-The Woodlands-Sugar Land","Fort Bend","Cinco Ranch",190,1886,0.00372538584353379,0.00372538584353379,0.0178089584457636,20264
2018-09-30,"99301","WA","Kennewick-Richland","Franklin","Pasco",191,1342,0,0,-0.000744601638123604,18858
