RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,seasAdj
66631,20784,Maryland,3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3,0,6,8,0,1,0,2,0,0,2,1,0,0,1,2,1,1,0,0,0,0,2,0,3,4,1,1,0,1,1,0,1,0,0,0,0,2,0,2,0,3,0,1,0,0,1,1,0,1,0,2,1,1,0,1,0,1,3,0,3,2,3,4,4,3,3,2,4,1,4,5,8,2,3,3,3,7,3,3,1,2,3,4,4,5,6,8,3,2,,0
82040,55014,Minnesota,3338,7,9,19,6,13,8,11,17,12,9,2,1,6,5,6,16,20,14,7,12,8,13,9,6,8,8,17,12,7,2,7,8,3,8,6,8,5,10,10,14,8,13,11,8,11,9,7,9,13,11,14,21,11,20,14,6,12,13,10,4,9,8,12,17,19,24,10,10,16,10,13,8,18,8,17,21,26,27,23,7,13,8,4,4,9,21,21,31,23,22,13,17,9,17,11,12,20,17,32,31,26,21,26,12,19,25,11,4,11,9,16,24,23,31,31,20,21,12,14,10,7,15,21,30,22,30,,0
71046,30327,Georgia,3339,2,2,0,4,4,1,0,2,1,4,0,0,2,1,0,3,3,4,1,5,3,2,0,1,1,1,3,3,0,3,0,2,2,1,0,2,1,1,0,2,1,0,1,1,2,1,2,7,5,0,8,10,8,6,5,4,3,3,4,6,8,8,11,5,6,11,7,4,9,3,1,3,5,7,7,9,14,16,15,17,12,9,9,13,13,16,13,17,11,10,17,9,9,9,7,21,22,15,20,14,9,14,11,6,4,9,3,10,13,8,12,15,12,8,12,12,10,9,4,14,5,9,9,9,8,12,,0
96480,91733,California,3340,1,1,0,0,3,2,3,3,2,0,1,0,2,2,1,2,2,1,2,2,3,3,3,0,3,1,2,5,1,3,4,3,0,4,0,2,1,3,5,2,5,2,4,4,4,0,4,2,4,3,2,6,1,4,7,2,7,4,1,4,2,3,3,6,2,7,4,7,1,7,2,3,1,0,3,2,5,6,6,3,2,1,2,2,2,4,2,4,1,1,1,5,0,0,0,4,3,6,3,0,1,3,3,3,3,1,4,0,1,8,3,7,0,5,2,1,0,5,0,3,3,2,,,,,,0
417440,85132,Arizona,3341,2,6,7,1,4,1,4,3,1,2,3,3,1,5,6,8,6,3,5,4,4,3,7,4,8,7,5,9,4,5,2,7,6,4,3,8,9,7,11,6,7,7,7,6,8,11,7,14,11,13,16,11,13,11,5,11,6,10,14,15,10,13,11,14,9,8,9,10,6,17,4,16,5,13,12,10,11,4,9,9,5,10,4,6,11,20,21,10,11,8,6,10,10,10,11,5,15,11,18,18,22,18,19,10,18,16,18,16,28,20,20,23,11,12,9,11,9,12,15,9,15,17,18,20,12,12,4,0
99758,98372,Washington,3342,3,2,7,3,3,2,2,5,3,4,5,2,3,4,4,4,4,7,6,1,8,6,4,5,3,4,9,2,4,3,1,2,6,4,3,1,8,4,3,7,4,2,3,8,4,0,5,3,6,4,9,4,13,8,8,2,6,4,4,3,7,2,12,8,16,8,3,10,9,4,8,5,2,5,11,8,10,11,5,9,6,11,4,5,8,9,12,9,10,12,9,11,7,6,7,11,13,14,14,20,18,22,16,7,11,8,3,9,12,11,13,19,15,15,9,5,19,15,6,20,16,12,13,18,21,23,6,0
77132,44319,Ohio,3343,9,8,8,19,10,10,12,9,6,5,3,5,5,11,5,9,11,9,22,11,9,10,3,2,7,12,15,13,10,3,5,6,4,10,5,2,4,15,4,9,8,8,4,15,2,9,4,8,15,8,8,11,13,12,13,9,6,8,8,4,12,9,20,12,17,12,12,9,14,9,6,10,10,18,4,17,21,10,7,18,11,7,5,10,8,8,16,16,14,19,22,20,14,15,15,7,10,12,19,18,21,18,6,20,16,14,9,7,12,11,21,22,21,31,18,10,16,14,9,7,24,16,20,18,29,26,16,0
87857,68106,Nebraska,3344,1,3,1,4,6,5,2,0,0,2,0,1,1,1,15,21,27,18,20,16,11,9,3,3,11,15,4,26,15,10,12,6,13,6,2,4,8,13,11,14,18,15,11,10,6,6,9,7,8,14,16,15,17,18,10,10,11,16,10,8,16,12,15,28,24,26,18,13,15,14,7,7,11,16,18,26,23,25,14,17,11,11,5,7,30,19,13,37,40,24,23,15,22,24,11,7,18,18,35,37,22,26,27,17,14,18,12,8,16,24,24,27,29,32,23,23,15,22,12,14,13,8,22,29,25,16,9,0
58274,01109,Massachusetts,3345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2,3,2,0,2,0,1,0,0,1,0,1,0,2,1,0,0,0,1,,,,,,,,0
82103,55102,Minnesota,3346,8,4,7,8,8,8,10,4,3,6,1,4,5,7,5,1,5,5,7,11,9,13,5,2,8,4,13,16,4,9,3,3,5,3,4,1,4,2,2,2,8,4,6,4,2,5,5,2,3,9,5,3,9,6,10,9,3,3,8,2,7,1,10,5,12,14,6,10,7,4,3,6,6,7,8,10,4,6,14,11,9,9,8,8,10,12,13,14,12,9,13,8,9,6,7,5,9,10,7,12,13,8,9,12,9,10,2,4,7,5,16,11,19,28,14,24,13,9,9,3,10,9,15,14,25,23,13,0
72322,32953,Florida,3347,12,5,8,12,10,5,9,4,4,5,6,6,5,7,5,10,7,13,6,8,6,10,5,5,9,6,7,12,8,5,5,4,16,9,8,4,6,13,6,6,5,9,8,3,4,9,1,3,5,3,3,7,11,6,6,5,9,6,5,7,6,13,15,12,8,8,7,11,12,9,11,9,4,8,9,12,12,12,17,12,15,12,11,7,9,16,7,14,11,21,15,9,14,6,9,11,18,7,14,19,14,15,20,7,5,13,14,13,13,12,23,10,11,17,9,12,13,14,8,4,10,16,16,13,15,6,14,0
58940,02852,Rhode Island,3348,6,3,8,8,7,7,6,6,4,3,2,2,2,4,6,9,4,11,5,10,8,4,7,7,5,5,4,12,4,7,9,5,4,1,3,6,4,5,5,10,5,8,11,4,4,5,3,3,8,1,4,1,6,7,3,8,5,5,6,3,8,5,7,12,20,13,7,9,14,8,2,3,2,7,5,7,15,4,6,1,5,9,5,4,7,5,6,11,15,6,9,6,4,10,7,7,6,9,16,12,17,12,16,9,8,8,4,3,11,13,15,14,17,16,17,8,7,15,8,7,6,16,9,18,13,19,,0
91203,76036,Texas,3349,10,6,7,13,8,9,10,7,6,6,2,5,6,5,5,6,13,6,5,9,4,3,4,11,9,8,11,7,3,12,5,5,7,5,3,4,5,3,11,5,8,10,6,3,4,3,5,9,5,12,5,6,6,7,3,10,4,6,3,2,7,10,7,16,12,9,13,9,7,5,4,9,11,13,10,23,14,18,8,14,7,17,19,7,17,19,19,29,24,29,22,19,13,17,15,13,21,16,27,27,26,31,32,16,16,18,10,17,23,22,26,27,27,28,32,19,14,14,17,23,13,30,21,23,21,23,,0
72520,33301,Florida,3350,9,6,10,9,11,8,10,8,6,5,3,4,5,8,7,10,15,11,11,8,15,11,11,7,15,12,10,9,25,9,8,15,27,16,18,16,15,18,10,17,9,15,9,3,10,11,9,5,9,9,10,12,4,12,9,7,7,4,6,5,12,11,4,6,3,13,7,12,9,11,9,4,8,9,17,6,4,5,12,10,8,15,9,13,11,12,12,7,21,12,17,13,10,11,7,14,12,12,15,17,9,13,13,12,8,14,10,7,13,14,12,14,6,10,12,16,12,16,13,15,19,19,24,23,19,17,11,0
91665,77016,Texas,3351,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0
70813,30028,Georgia,3352,13,16,11,12,13,9,8,12,4,5,8,8,7,8,8,5,15,10,9,10,7,10,12,5,4,6,8,7,9,3,6,6,6,2,5,1,9,4,6,5,8,17,19,17,21,16,14,26,22,19,16,24,21,32,25,20,29,26,29,20,18,19,17,27,41,46,23,23,25,23,15,18,27,26,18,19,22,17,24,27,25,25,28,18,25,40,22,17,31,23,36,27,16,30,28,19,29,38,35,37,43,30,36,22,30,17,18,16,22,27,25,32,20,14,28,17,22,29,14,22,19,34,22,28,33,28,,0
79136,48326,Michigan,3353,4,6,2,2,8,4,7,5,4,5,8,0,5,3,4,4,7,8,5,8,9,2,6,11,9,7,7,4,3,11,6,4,13,8,3,8,3,5,5,7,5,14,10,5,11,8,8,5,9,7,14,8,8,9,10,7,4,5,9,3,8,7,13,10,13,10,19,17,9,12,12,11,10,12,8,16,13,14,18,11,3,10,15,9,9,8,4,13,14,13,13,22,11,20,15,18,7,14,14,17,12,20,18,14,21,20,15,14,8,6,9,20,15,23,22,16,21,14,13,15,12,12,20,10,18,18,12,0
70450,29405,South Carolina,3354,3,2,8,6,10,2,3,0,0,1,1,1,1,2,3,3,3,3,3,2,1,11,1,4,4,6,4,8,3,3,2,2,2,2,4,2,1,3,1,2,2,2,2,2,2,2,3,2,1,3,2,4,7,3,4,3,4,4,3,3,7,4,7,11,4,8,5,3,3,7,6,2,6,9,8,3,16,17,12,9,11,13,6,6,17,15,21,15,12,12,14,16,11,12,9,7,16,19,24,13,13,15,14,15,15,14,10,17,19,23,19,9,13,21,15,18,9,18,9,12,23,19,29,19,21,26,,0
58783,02478,Massachusetts,3355,2,3,3,6,6,7,3,8,6,1,0,2,3,5,3,5,6,12,1,4,6,8,5,2,3,4,6,5,5,6,4,6,4,7,3,2,0,2,7,7,8,7,3,4,2,2,1,2,6,3,4,9,6,4,3,1,4,7,5,2,3,5,7,5,10,7,3,3,3,1,1,2,6,1,4,4,9,3,4,7,3,4,2,2,0,1,5,10,4,6,4,2,3,2,0,2,4,3,2,5,3,4,2,3,3,3,2,0,1,2,2,9,7,2,1,4,2,2,1,1,2,2,1,3,4,5,,0
66580,20721,Maryland,3356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,8,0,12,10,12,20,13,11,9,18,8,14,17,4,12,14,7,22,6,22,9,13,10,9,18,11,12,9,7,23,9,15,15,14,13,8,10,15,14,15,6,17,10,16,10,22,15,13,15,10,17,12,12,22,16,10,13,14,8,17,13,14,13,11,18,20,23,22,10,11,27,21,16,17,38,25,21,28,16,31,24,24,26,21,19,17,12,7,21,25,20,24,,0
399578,33596,Florida,3357,15,17,18,14,20,9,9,10,4,10,5,6,7,16,15,11,27,8,7,18,9,6,9,5,19,9,10,10,14,7,11,7,8,5,6,7,18,11,14,12,8,12,11,7,9,9,9,7,7,10,19,14,7,19,13,16,12,14,12,12,15,11,14,9,17,15,7,14,11,12,10,10,13,17,12,14,21,22,19,23,22,15,20,11,18,20,30,28,29,12,24,20,23,32,15,13,14,20,18,19,21,29,29,25,19,15,21,22,25,23,31,32,17,27,23,38,15,21,11,19,25,17,24,28,27,35,,0
94851,85259,Arizona,3358,4,9,6,11,4,3,1,5,2,1,5,0,7,4,4,3,1,3,6,3,2,7,6,7,5,4,9,11,6,5,8,7,3,9,5,6,5,7,11,5,5,4,3,8,6,10,5,5,7,7,7,4,0,6,1,3,5,6,7,2,11,5,7,7,5,7,3,5,7,5,9,2,5,4,1,3,4,6,6,3,3,6,7,4,11,7,5,13,11,1,8,7,8,14,7,6,10,10,7,9,7,8,4,9,7,7,5,7,11,4,13,8,10,4,4,4,7,4,6,7,5,8,6,13,2,2,3,0
90758,75205,Texas,3359,0,1,3,4,7,0,0,0,0,1,0,3,1,2,2,1,1,1,1,2,1,1,2,0,1,0,0,3,0,3,0,2,0,0,1,1,0,3,2,0,1,0,0,0,0,2,0,0,0,2,2,1,0,3,1,2,1,3,0,2,3,6,1,2,5,1,3,3,1,2,1,1,1,5,2,5,0,8,2,2,2,1,2,3,3,4,1,4,0,5,2,1,1,0,2,2,3,2,6,0,5,2,0,0,0,2,2,2,0,3,2,2,3,1,0,0,1,0,2,1,0,1,2,0,3,3,,0
98433,95824,California,3360,2,0,1,0,0,0,2,3,0,3,0,0,2,1,0,0,0,1,0,3,2,0,1,1,0,0,0,0,2,0,2,1,0,0,1,2,3,1,0,2,0,3,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1,0,0,1,1,1,2,1,0,0,3,7,1,3,,,,,0
87811,68022,Nebraska,3361,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,3,14,6,4,8,4,4,0,3,1,3,0,7,5,5,2,3,5,2,4,1,3,2,4,6,4,3,3,2,3,3,3,6,5,4,6,4,7,8,8,6,3,7,1,1,10,4,6,12,8,10,8,8,6,2,2,3,12,9,6,7,6,8,8,5,8,10,3,2,11,11,9,7,11,3,8,5,6,10,13,9,12,5,8,8,5,8,6,9,9,6,7,7,9,9,5,9,6,8,6,12,4,8,7,3,6,7,8,13,8,8,1,0
91716,77067,Texas,3362,2,0,2,6,0,1,0,2,2,0,0,1,2,1,0,0,1,0,0,1,1,0,1,0,1,4,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,2,3,1,1,0,0,1,4,1,4,1,1,3,4,5,3,1,1,4,3,0,4,1,2,3,1,5,5,2,2,5,5,2,4,2,1,7,4,6,1,5,5,3,1,0,2,1,3,2,1,3,0,2,6,4,0,2,6,1,,,,,,,,0
96495,91752,California,3363,15,6,11,10,7,7,17,7,7,18,6,3,9,14,10,8,16,8,10,10,13,6,8,11,10,9,5,10,7,10,5,10,11,15,12,4,21,11,11,18,19,13,6,14,11,6,4,6,5,6,16,10,8,3,7,11,7,4,9,7,2,9,7,7,5,8,4,11,8,5,7,11,5,9,4,7,7,6,4,9,0,4,3,8,8,10,7,9,11,4,4,7,9,13,7,8,7,9,8,11,3,8,8,4,4,3,8,4,11,7,6,6,9,9,1,7,4,5,5,6,4,11,9,6,14,10,7,0
73410,35243,Alabama,3364,6,4,3,5,6,4,4,6,0,4,0,2,2,3,1,1,5,3,3,2,1,4,3,1,1,1,3,3,3,2,2,1,1,2,1,0,7,1,3,2,1,9,3,6,1,5,2,4,1,6,4,5,5,12,3,9,7,8,7,3,3,5,8,7,11,8,6,7,4,9,0,4,5,9,4,12,10,2,0,8,4,5,3,2,10,10,4,10,7,5,8,5,5,7,1,3,10,10,11,8,9,11,6,7,7,8,12,2,8,9,8,8,9,11,6,8,3,7,3,7,6,10,6,8,5,15,,0
97805,94603,California,3365,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,,0
69277,27288,North Carolina,3366,9,3,3,2,3,3,9,1,2,1,0,2,2,2,4,4,5,0,2,7,3,5,3,0,2,4,5,3,3,0,4,2,2,2,0,0,0,0,1,1,0,1,2,2,3,3,2,3,1,0,1,0,0,6,0,3,0,2,0,2,5,3,7,4,1,3,2,5,2,1,1,0,1,1,2,3,2,3,1,1,3,3,2,3,3,7,6,3,3,1,4,8,2,3,3,1,2,3,5,6,2,2,11,3,3,8,6,4,2,1,0,6,5,9,8,4,2,2,3,0,3,5,,,,,,0
92334,78238,Texas,3367,4,6,4,3,6,4,10,11,6,7,3,5,2,7,7,4,4,5,8,9,9,9,5,3,2,8,3,10,2,5,5,1,0,1,1,1,1,3,2,6,7,6,2,5,3,4,6,3,2,6,5,2,4,4,1,6,3,6,3,4,4,6,4,3,6,6,12,7,3,6,4,7,10,8,12,11,11,9,13,12,8,8,3,8,11,11,9,9,18,12,16,17,5,9,9,8,13,17,14,11,19,18,9,8,7,11,11,5,10,13,12,12,15,17,19,14,11,8,4,4,9,8,15,10,15,8,8,0
95793,89084,Nevada,3368,10,21,22,17,27,27,13,33,24,20,22,20,34,36,22,33,37,22,32,32,33,26,24,20,19,27,21,23,33,33,17,27,21,32,20,14,34,24,28,34,35,31,24,23,26,36,24,24,22,25,17,27,26,20,17,24,33,17,20,18,20,21,30,27,27,29,26,22,25,18,18,26,37,24,31,23,26,27,19,22,27,27,23,20,25,29,21,34,21,20,31,23,15,32,21,22,31,24,29,28,34,19,33,24,27,23,25,24,30,24,38,39,35,33,29,39,38,28,39,23,36,33,22,31,34,28,15,0
63900,15101,Pennsylvania,3369,11,9,6,12,9,8,7,9,1,12,3,5,8,7,6,11,10,5,9,5,12,10,3,2,2,10,7,6,9,6,7,7,6,7,4,2,12,6,6,12,5,5,6,11,10,9,5,4,5,6,13,9,7,12,12,7,7,4,9,3,7,5,11,6,5,5,5,4,6,9,3,7,12,9,14,6,5,7,4,13,5,7,7,4,4,9,11,16,10,12,7,12,4,6,3,2,11,8,11,12,5,12,9,11,6,5,4,2,7,4,6,10,12,8,4,12,8,11,7,4,6,10,16,9,7,6,,0
84272,60002,Illinois,3370,5,5,13,13,18,10,11,7,6,7,5,1,4,4,3,7,13,12,16,6,20,11,5,5,5,6,5,17,11,10,5,13,5,7,8,4,4,5,6,10,9,10,5,12,6,6,4,7,10,10,6,8,16,17,11,12,14,5,14,5,16,12,15,13,16,21,11,14,16,17,9,2,12,12,21,19,24,23,22,28,21,12,14,8,11,14,18,29,27,24,21,33,9,22,11,6,13,25,30,28,35,27,24,22,17,19,9,8,17,19,25,38,30,27,29,32,25,21,15,13,25,38,30,25,25,33,23,0
96244,90810,California,3371,1,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,3,0,0,0,0,0,2,0,1,3,1,1,1,1,1,3,1,0,1,0,1,0,0,0,0,1,2,2,1,2,0,2,2,1,2,2,1,0,3,0,2,0,1,1,1,0,1,2,3,0,0,0,0,1,0,1,0,1,0,1,1,1,1,3,0,0,1,1,2,0,0,0,3,3,1,2,0,0,3,0,0,1,1,1,1,1,0,1,1,0,,,,,,,0
79139,48329,Michigan,3372,12,16,12,8,18,8,19,24,16,7,9,3,6,8,13,9,13,9,17,13,25,20,15,13,17,8,18,21,18,12,21,25,13,17,17,7,14,12,15,16,22,21,20,21,24,12,15,17,13,14,21,22,28,25,18,34,16,25,17,26,18,18,31,31,27,25,29,41,26,26,20,20,15,28,31,20,32,29,38,45,31,25,29,21,29,28,28,44,41,32,38,28,31,33,33,26,25,28,44,47,38,45,39,46,35,32,27,13,28,29,38,45,33,59,51,57,47,30,28,23,32,34,32,34,52,49,,0
86389,64155,Missouri,3373,14,16,23,22,19,16,22,7,11,4,5,7,13,13,21,21,19,14,17,17,29,14,8,7,21,12,29,18,6,11,10,11,8,2,6,4,10,17,12,12,13,15,11,11,19,15,4,10,19,21,16,11,21,16,17,12,10,6,7,8,14,17,21,14,36,27,19,15,12,12,12,15,22,8,28,22,21,13,14,24,26,20,7,9,20,20,32,28,33,20,23,27,18,14,18,6,21,36,34,45,33,25,29,26,19,26,12,19,26,21,30,34,30,26,31,26,20,19,20,9,36,22,38,32,40,28,,0
60752,07675,New Jersey,3374,6,12,5,11,14,15,7,5,6,4,4,7,2,6,1,8,9,8,8,10,7,6,4,2,2,10,12,4,9,7,3,5,7,7,5,6,6,2,7,8,9,8,6,1,6,8,2,4,11,3,8,9,10,15,16,10,0,7,10,7,11,11,15,11,15,12,8,10,10,7,12,6,4,5,12,12,13,13,7,10,9,11,6,4,8,12,11,12,21,24,14,15,16,16,12,10,6,15,10,15,14,13,18,16,16,22,16,14,12,12,27,23,21,22,26,21,8,7,15,12,13,18,17,17,25,24,,0
72894,33901,Florida,3375,4,2,4,3,1,2,5,1,3,4,1,0,0,1,5,4,3,2,4,7,8,9,6,4,10,10,6,6,4,3,2,6,9,6,6,6,9,9,6,6,11,7,5,3,6,4,2,6,10,11,8,8,1,6,5,6,6,3,8,6,3,4,11,7,8,3,10,9,6,14,10,8,11,13,12,9,12,13,8,10,7,9,9,11,17,14,11,9,15,10,13,9,9,7,13,13,14,13,13,10,9,8,7,3,8,12,5,5,9,16,8,8,8,7,9,10,5,7,7,6,13,15,13,9,5,7,,0
69746,28144,North Carolina,3376,3,6,5,7,11,2,7,5,4,5,5,2,4,3,6,7,5,7,3,7,11,7,2,4,2,8,6,5,6,3,6,4,5,7,6,3,4,0,8,4,5,7,3,6,3,5,4,4,6,6,5,9,7,6,5,5,1,5,1,8,3,7,4,4,7,7,5,5,2,6,8,3,6,4,2,6,7,8,9,4,6,10,5,6,12,10,10,4,7,12,7,11,9,7,5,9,9,7,12,6,5,13,6,7,9,7,2,3,10,5,4,6,12,8,4,16,6,6,4,3,8,6,9,9,9,2,,0
95841,89145,Nevada,3377,8,4,7,1,3,4,6,10,5,6,9,4,10,3,4,5,14,10,11,10,22,10,12,8,18,13,22,19,16,9,14,14,17,16,15,13,15,17,15,26,8,16,13,19,16,22,9,12,17,13,17,24,17,13,23,23,16,19,14,20,21,29,27,21,22,20,20,16,15,14,12,15,23,19,18,19,17,25,26,11,18,19,8,13,22,21,24,17,17,23,18,17,15,26,13,10,14,22,35,30,23,23,23,24,26,27,17,10,17,24,38,35,29,29,24,30,14,27,27,18,35,23,27,31,29,18,,0
96284,91042,California,3378,8,5,4,6,1,5,10,8,8,6,7,6,6,8,7,7,14,7,6,8,14,10,8,4,3,12,11,6,13,5,10,5,6,10,7,12,12,8,7,12,10,10,7,9,7,5,4,7,8,11,12,8,13,13,12,8,9,11,7,15,16,12,11,7,16,20,17,10,12,13,11,11,11,11,9,17,11,11,11,16,13,8,12,13,19,13,15,18,15,18,14,14,12,18,10,4,13,21,18,16,16,18,15,20,16,12,12,8,14,12,13,17,18,18,17,9,16,10,9,8,10,12,22,23,15,26,11,0
69704,28083,North Carolina,3379,11,9,9,7,7,9,17,3,7,5,4,4,4,5,9,4,6,2,6,5,13,5,5,3,7,8,5,6,4,3,4,4,4,0,0,0,2,4,2,4,5,3,1,3,4,3,2,6,5,3,3,3,7,5,2,7,2,6,3,2,7,10,7,7,4,7,9,3,9,5,2,6,7,9,7,11,6,17,4,9,5,14,10,4,13,6,8,17,14,7,7,12,15,9,7,12,16,15,15,9,17,20,13,19,6,11,7,9,19,15,19,19,11,21,15,15,11,14,9,14,19,15,22,20,20,24,,0
73271,35023,Alabama,3380,6,6,7,2,2,1,7,4,2,7,3,1,3,2,2,2,2,0,5,2,1,2,1,2,3,2,1,5,5,5,2,3,3,4,3,2,4,8,7,9,16,18,7,11,4,12,8,9,5,9,12,19,23,10,8,13,15,15,9,4,6,15,21,14,12,12,6,10,9,13,8,6,5,11,8,11,18,13,12,16,10,16,9,9,20,16,7,14,7,11,9,10,6,12,4,10,12,15,13,17,15,23,15,19,15,18,13,15,22,24,18,17,16,26,14,22,18,23,24,19,27,24,26,21,24,29,,0
60404,06704,Connecticut,3381,0,2,0,0,2,3,1,2,0,1,1,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,2,1,2,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,2,1,1,1,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,2,0,1,1,1,1,2,0,1,3,0,0,1,,,,,,,0
92645,78734,Texas,3382,5,6,12,8,6,3,2,4,3,5,4,3,3,5,7,10,11,6,8,4,5,5,3,4,5,9,11,8,7,1,2,4,4,6,4,2,3,7,9,3,5,8,2,2,2,1,0,2,6,6,8,5,6,8,7,4,2,6,4,2,10,6,10,7,11,10,10,6,8,9,5,6,14,8,11,18,11,9,19,16,6,10,8,6,11,13,9,7,11,11,14,10,9,10,7,3,18,7,15,17,19,12,15,11,5,13,8,9,13,10,14,11,17,13,14,9,11,11,8,8,10,6,11,12,19,15,,0
99086,97116,Oregon,3383,10,5,10,4,4,9,3,4,5,3,3,4,3,2,7,4,8,4,8,7,3,3,2,2,15,9,10,6,3,4,5,8,9,8,0,4,3,5,5,6,4,8,5,4,2,2,3,5,6,5,6,17,6,7,6,4,6,9,2,6,5,7,12,14,14,14,10,9,15,4,9,5,7,8,3,11,13,8,10,12,12,11,13,6,13,15,22,16,26,17,11,12,7,11,8,6,12,19,16,14,9,12,13,15,9,12,4,8,8,16,24,23,15,18,15,13,10,14,9,13,12,19,11,14,16,25,16,0
74374,37412,Tennessee,3384,10,12,16,9,14,14,13,9,14,9,4,5,6,7,12,9,8,13,15,13,6,13,5,2,11,11,18,17,9,4,5,9,4,5,6,3,1,7,7,10,10,9,11,6,11,7,8,7,13,11,19,14,9,11,12,8,11,11,13,11,15,10,16,9,5,13,11,11,8,6,9,10,10,8,13,14,14,16,17,13,4,16,6,12,29,11,12,18,17,16,15,16,17,14,13,15,16,24,18,22,16,26,27,19,20,14,15,14,25,16,25,32,17,29,14,14,22,16,15,20,23,23,23,18,25,25,17,0
87513,67218,Kansas,3385,5,7,4,8,6,11,10,5,2,3,5,2,2,2,8,14,11,10,10,5,4,3,1,3,2,11,10,8,6,2,6,2,3,4,3,2,3,6,7,2,9,2,3,4,4,3,0,2,5,1,5,6,5,7,4,2,4,2,2,5,6,5,8,4,6,6,4,7,5,5,3,1,1,4,8,7,5,9,10,7,7,5,2,2,6,6,6,7,9,11,9,10,9,9,3,4,1,12,10,15,4,9,6,12,9,7,3,6,8,7,8,7,7,4,7,6,4,3,3,5,4,9,10,14,8,8,2,0
399713,60642,Illinois,3386,1,10,14,3,6,11,8,8,6,2,4,1,3,5,4,10,9,2,7,7,4,6,4,2,1,4,4,6,4,2,2,2,0,4,6,0,6,6,3,5,2,4,2,4,2,5,3,5,2,2,5,10,6,4,6,2,0,5,2,4,8,3,3,2,3,2,3,9,5,2,1,4,5,3,6,9,9,3,4,3,5,6,3,5,9,8,6,5,4,10,5,5,4,3,4,4,4,5,4,7,3,8,5,5,8,9,7,1,5,9,4,5,5,7,2,5,6,0,0,0,3,5,6,5,5,1,7,0
