"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","01776","Sudbury","MA","Boston, MA, MA","Boston, MA",,3.99718082964156,95.83,0,0,722300,-0.248584449661649,2.17852595840996,0.0359047487193687,,0.0320924261874198,0.02,78.5
"Zip","01778","Wayland","MA","Boston, MA, MA","Boston, MA",,4.85568532688952,100,0,0,733700,-0.3125,1.14419630548663,0.0584516832492845,,0.0318606627017842,0.0133333333333333,75
"Zip","01801","Woburn","MA","Boston, MA, MA","Boston, MA",,7.4318700496711,100,0,1.02,483700,0.248704663212435,7.63239875389408,0.0904114120322514,,0.0345512311358221,0.0172413793103448,62.5
"Zip","01803","Burlington","MA","Boston, MA, MA","Boston, MA",,6.60155725600752,100,0,0,568900,0.0351679268507121,8.48588863463005,0.0718368781859728,,0.0266181003082096,0.0210526315789474,61
"Zip","01810","Andover","MA","Boston, MA, MA","Boston, MA",,4.77178144717412,100,0,0.96,632500,0.0949517328691249,3.75656167979003,0.066393675889328,,0.0493633692458374,0.0317460317460317,70
"Zip","01821","Billerica","MA","Boston, MA, MA","Boston, MA",,4.43146731104846,100,0.0278,1.06,437000,0.252351456756137,4.67065868263473,0.09320823798627,,0.0272562083585706,0.0592592592592593,60
"Zip","01824","Chelmsford","MA","Boston, MA, MA","Boston, MA",,3.91059202577527,93.33,0.0189,0,435200,0.161104718066743,3.34837330800285,0.0823414522058823,,0.0304761904761905,0.0347222222222222,55.5
"Zip","01826","Dracut","MA","Boston, MA, MA","Boston, MA",,3.49510001342462,82.35,0.0612,0,333400,0.361228175797712,5.43959519291588,0.104559088182363,,0.044177449168207,0.0627615062761506,61
"Zip","01827","Dunstable","MA","Boston, MA, MA","Boston, MA",,8.02121090079205,,,,488000,0.143648676380053,1.81514708950553,0.0843401639344263,,0.0307692307692308,0,64
"Zip","01830","Haverhill","MA","Boston, MA, MA","Boston, MA",,3.68103101087394,75,0.0741,0,312600,0.514469453376206,5.32345013477089,0.110035188739603,,0.0491749174917492,0.0469798657718121,65
"Zip","01832","Haverhill","MA","Boston, MA, MA","Boston, MA",,3.65820915559135,88.89,0,3.4,286400,-0.0697836706210747,5.21675238795004,0.104553072625698,,0.0494064805903112,0.103896103896104,72
"Zip","01833","Georgetown","MA","Boston, MA, MA","Boston, MA",,7.92589609343536,100,0,0,472200,0.596506178099702,6.95356738391846,0.0916730199068192,,0.0319426336375489,0.0204081632653061,67
"Zip","01835","Haverhill","MA","Boston, MA, MA","Boston, MA",,5.33695798093704,100,0,0,325100,0.0615574022776239,4.53376205787781,0.103211319593971,,0.0495229441163108,0.073394495412844,70
"Zip","01841","Lawrence","MA","Boston, MA, MA","Boston, MA",,6.26459927507048,88.89,0.0588,0,247500,0.814663951120163,13.8978370915785,0.162286868686869,,0.121212121212121,0.05625,83
"Zip","01843","Lawrence","MA","Boston, MA, MA","Boston, MA",,5.16042421801584,100,0,3.41,281600,0.463788797716732,8.85195206803247,0.127620738636364,,0.0845803513337671,0.0384615384615385,62
"Zip","01844","Methuen","MA","Boston, MA, MA","Boston, MA",,5.22351993556182,90,0.0156,0,350100,0.20034344590727,6.25189681335357,0.104832904884319,,0.0556416396675588,0.0379746835443038,64.5
"Zip","01845","North Andover","MA","Boston, MA, MA","Boston, MA",,5.57390253725332,80,0,0,501300,0.219912035185926,3.74586092715232,0.0857231198882904,,0.0455458807769591,0.0196078431372549,71
"Zip","01850","Lowell","MA","Boston, MA, MA","Boston, MA",,5.70009397234528,100,0.0833,0,252800,1.32264529058116,16.4440350069093,,,0.0682352941176471,0.0919540229885057,67
"Zip","01851","Lowell","MA","Boston, MA, MA","Boston, MA",,4.1314270371862,100,0,4.97,297500,0.100942126514132,7.1685878962536,0.105193277310924,,0.050519357884797,0.0934579439252337,63
"Zip","01852","Lowell","MA","Boston, MA, MA","Boston, MA",,3.42327829238824,90.91,0.0244,4.54,278800,0.468468468468468,7.56172839506173,0.128353658536585,,0.0631780472239949,0.0656565656565656,57
"Zip","01854","Lowell","MA","Boston, MA, MA","Boston, MA",,6.91904953685058,100,0,2.43,275300,0.621345029239766,7.74951076320939,0.132749727569924,,0.0794507111329083,0.0246913580246914,63
"Zip","01860","Merrimac","MA","Boston, MA, MA","Boston, MA",,8.77030473889113,100,,,390900,0.410994091959928,8.25256161728053,0.0985648503453569,,0.0403299725022915,0.0227272727272727,67
"Zip","01862","Billerica","MA","Boston, MA, MA","Boston, MA",,4.97046583434018,100,0,0,425900,0.0940070505287897,3.24848484848485,0.0866400563512562,,0.0288335517693316,0.0454545454545455,62.5
"Zip","01863","Chelmsford","MA","Boston, MA, MA","Boston, MA",,4.57645321519667,100,0,0,339100,0.563463819691578,3.10124657950745,0.101026245945149,,0.0448678549477566,0.0684931506849315,56
"Zip","01864","North Reading","MA","Boston, MA, MA","Boston, MA",,5.97194254262317,100,0,0,536300,0.242990654205607,3.13461538461538,0.0961924296102927,,0.030268634127885,0.025,63.5
"Zip","01867","Reading","MA","Boston, MA, MA","Boston, MA",,7.4667740636327,100,0,0,579000,0,3.20855614973262,0.0897996545768567,,0.0230130486358244,0,68
"Zip","01876","Tewksbury","MA","Boston, MA, MA","Boston, MA",,4.73150758491073,100,0.0263,2.01,417400,0.312424897861091,5.29767911200807,0.0969861044561571,,0.0288058659217877,0.0363636363636364,58
"Zip","01879","Tyngsboro","MA","Boston, MA, MA","Boston, MA",,3.13196402201638,100,0,0,389100,0.257665550115949,1.38092756644085,0.0871292726805448,,0.032,0.0441176470588235,52
"Zip","01880","Wakefield","MA","Boston, MA, MA","Boston, MA",,5.32017720499396,100,0.0312,0,533400,0.112612612612613,5.24861878453039,0.0928646419197601,,0.0328511890169159,0.0149253731343284,56
"Zip","01886","Westford","MA","Boston, MA, MA","Boston, MA",,4.43817962142569,92.86,0,0,533800,0.056232427366448,4.44140090001957,0.0716841513675535,,0.0274491244675816,0.0172413793103448,64
"Zip","01887","Wilmington","MA","Boston, MA, MA","Boston, MA",,8.25614176399517,100,0,0,506800,0.675407230830354,7.62369929921427,0.0931708760852408,,0.0211833455076698,0.0229885057471264,62
"Zip","01890","Winchester","MA","Boston, MA, MA","Boston, MA",,8.44140153040677,100,0,0,1022200,0.432304971507172,7.36267198823653,0.0672999413030717,,0.0283901135604542,0.0117647058823529,74
"Zip","01902","Lynn","MA","Boston, MA, MA","Boston, MA",,2.10833668948852,85.71,0.0625,3.77,316100,0.476795931341386,9.0752242926156,0.116045555204049,,0.0730377906976744,0.0696517412935323,57
"Zip","01904","Lynn","MA","Boston, MA, MA","Boston, MA",,6.21157202309035,87.5,0,0,377300,0.640170712189917,7.46226146397038,0.111733368672144,,0.031918505942275,0.074468085106383,62.5
"Zip","01905","Lynn","MA","Boston, MA, MA","Boston, MA",,4.46368640085918,90,0,0,339400,0.236266981689309,6.93131695022054,0.0921803182086034,,0.0512032770097286,0.08,61
"Zip","01906","Saugus","MA","Boston, MA, MA","Boston, MA",,5.67324473083635,100,0.0204,0,439600,0.319488817891374,7.98329648734954,0.0842447679708827,,0.033175355450237,0.0601503759398496,62
"Zip","01907","Swampscott","MA","Boston, MA, MA","Boston, MA",,7.19425426231709,90,0,0,516700,0.23278370514064,7.31048805815161,0.0737294368105283,,0.0521059487624837,0.00833333333333333,73
"Zip","01908","Nahant","MA","Boston, MA, MA","Boston, MA",,8.97905759162304,,,,645800,0.607571272783923,13.1592780795514,0.0689021368844844,,0.0330739299610895,0.0588235294117647,67
"Zip","01913","Amesbury","MA","Boston, MA, MA","Boston, MA",,3.71257886964693,81.82,0.0323,4.03,359200,0.279173646007817,8.03007518796992,0.0991536748329622,,0.0466132556445739,0.0546875,68.5
"Zip","01915","Beverly","MA","Boston, MA, MA","Boston, MA",,5.63431333064841,100,0.0185,1.01,458100,0.153038915609969,5.5043758636573,0.0852150185549008,,0.0319397093127579,0.050561797752809,63
"Zip","01921","Boxford","MA","Boston, MA, MA","Boston, MA",,7.1828433346758,90,,,658700,0.258751902587519,4.63860206513106,0.0625474419310763,,0.0430686406460296,0,67
"Zip","01922","Newbury","MA","Boston, MA, MA","Boston, MA",,7.67015706806283,100,,,513400,0.450009782821366,6.75816177999584,0.0963128165173355,,0.0305498981670061,0.0666666666666667,67
"Zip","01923","Danvers","MA","Boston, MA, MA","Boston, MA",,5.93972345281246,92.86,0,0,453000,0.532623169107856,6.36299600845269,0.0886843267108168,,0.0326955679341245,0.037037037037037,58.5
"Zip","01930","Gloucester","MA","Boston, MA, MA","Boston, MA",,4.16364612699691,100,0.0263,0,450800,0.200044454323183,4.56970540477847,0.0876619343389529,,0.0328877005347594,0.040650406504065,69.5
"Zip","01938","Ipswich","MA","Boston, MA, MA","Boston, MA",,7.0499395892066,100,0.0476,0,513100,0.469943215194831,5.16499282639885,0.0856304813876438,,0.0373369320737742,0,67
"Zip","01940","Lynnfield","MA","Boston, MA, MA","Boston, MA",,6.35320177204994,100,0,0,659500,0.212733627108342,6.57724628312864,0.073601213040182,,0.0315200813421454,0,63
"Zip","01944","Manchester","MA","Boston, MA, MA","Boston, MA",,9.21734461001477,100,,,857800,0.456727954092985,14.4038410242731,0.0452273257169504,,0.0256756756756757,0,67
"Zip","01945","Marblehead","MA","Boston, MA, MA","Boston, MA",,4.9798630688683,84.62,0.0244,0,665700,0.513362524535709,5.8851598536663,0.0608156827399731,,0.0337243401759531,0.0434782608695652,73
"Zip","01949","Middleton","MA","Boston, MA, MA","Boston, MA",,3.7347294938918,83.33,0,0,565300,-0.0883704489218805,4.31813987820631,0.0671661064921281,,0.0312727272727273,0.0465116279069768,67
"Zip","01950","Newburyport","MA","Boston, MA, MA","Boston, MA",,6.59685863874346,100,0,0,507900,0.296208530805687,4.39876670092497,0.0848848198464265,,0.0391371340523883,0.031496062992126,76
"Zip","01951","Newbury","MA","Boston, MA, MA","Boston, MA",,6.98080279232112,75,,,548400,0.292611558156547,4.15954415954416,0.0775109409190371,,0.0346456692913386,0,67
"Zip","01952","Salisbury","MA","Boston, MA, MA","Boston, MA",,6.90830984024701,100,0,0,368000,0.409276944065484,4.36755530346001,0.100244565217391,,0.0450592885375494,0.0175438596491228,67
"Zip","01960","Peabody","MA","Boston, MA, MA","Boston, MA",,6.23238018525977,96.77,0,0.77,431600,0.39544080018609,5.01216545012165,0.0943419833178869,,0.0298442906574394,0.0483091787439614,60
"Zip","01966","Rockport","MA","Boston, MA, MA","Boston, MA",,8.85756477379514,100,0,0,558100,0.685549341511817,13.7354799266354,0.0619046765812579,,0.0294388224471021,0,67
"Zip","01969","Rowley","MA","Boston, MA, MA","Boston, MA",,7.01369311316955,100,,,488200,0.826104915324246,4.005112910098,0.0851188037689472,,0.0339943342776204,0.138888888888889,67
"Zip","01970","Salem","MA","Boston, MA, MA","Boston, MA",,5.85716203517251,92.11,0,1.1,380500,0.688012701772956,7.82091243978464,0.107716162943496,,0.0441869599371563,0.04,58
"Zip","01982","Hamilton","MA","Boston, MA, MA","Boston, MA",,5.09665726943214,83.33,,,556700,0.324382771670571,3.45660657870284,0.0800610741871743,,0.0284784377542718,0.0571428571428571,67
"Zip","01983","Topsfield","MA","Boston, MA, MA","Boston, MA",,7.08551483420593,66.67,,,609900,0.2465483234714,5.84866365845193,0.0710116412526645,,0.0320388349514563,0,67
"Zip","01984","Wenham","MA","Boston, MA, MA","Boston, MA",,7.59766411598872,100,,,619800,0.0161368404066484,3.99328859060403,0.0772281381090674,,0.0279937791601866,0,67
"Zip","01985","West Newbury","MA","Boston, MA, MA","Boston, MA",,6.83783058128608,100,,,581700,-0.0858811405015459,3.80085653104925,0.056991576413959,,0.0194552529182879,0,67
"Zip","02019","Bellingham","MA","Boston, MA, MA","Boston, MA",,1.41428379648275,75,0.0645,3.69,320000,0.156494522691706,5.57571758495546,0.0977281249999999,,0.034462091699131,0.0608695652173913,60.5
"Zip","02021","Canton","MA","Boston, MA, MA","Boston, MA",,3.95623573634045,100,0,1.46,542400,0.332963374028857,4.71042471042471,0.0857393067846608,,0.0410094637223975,0.0256410256410256,44.5
"Zip","02025","Cohasset","MA","Boston, MA, MA","Boston, MA",,4.92952074103907,100,0,0,839300,0.250836120401338,8.19904602294702,0.0542368640533779,,0.0406834825061025,0.08,91.5
"Zip","02026","Dedham","MA","Boston, MA, MA","Boston, MA",,7.4204591220298,81.82,0.027,0,497400,0.423985463355542,8.36601307189542,0.0818918375552875,,0.0385631273111463,0.0136986301369863,69
"Zip","02030","Dover","MA","Boston, MA, MA","Boston, MA",,3.20848436031682,100,,,1089500,-0.228937728937729,3.58433162198137,0.0299440110142266,,0.0260869565217391,0.0476190476190476,69
"Zip","02032","Walpole","MA","Boston, MA, MA","Boston, MA",,9.41267284199221,100,,,512000,0.431541781090624,7.81217098336492,0.0858027343750001,,0.037037037037037,0,73
"Zip","02035","Foxborough","MA","Boston, MA, MA","Boston, MA",,6.1927775540341,100,0,0,436700,0.0916800366720147,4.925516578568,0.0813166933821845,,0.0365896980461812,0.0388349514563107,79
"Zip","02038","Franklin","MA","Boston, MA, MA","Boston, MA",,3.36890857833266,90,0,4.22,420600,-0.118736642127761,2.21142162818955,0.0861245839277223,,0.0310862731400629,0.0561797752808989,73.5
"Zip","02043","Hingham","MA","Boston, MA, MA","Boston, MA",,7.82789636192778,100,0,0,811300,0.433275563258232,5.90001305312622,0.0697202021447061,,0.027027027027027,0,78
"Zip","02045","Hull","MA","Boston, MA, MA","Boston, MA",,4.75231574708014,100,0,0,410300,0.293326814959668,5.61132561132561,0.0868535218133073,,0.0596252129471891,0.0761904761904762,83
"Zip","02048","Mansfield","MA","Providence, RI, RI","Providence, RI",,5.88266881460599,92.31,0,1.58,447400,0.449034575662326,6.90561529271207,0.0549731783638803,,0.0393094289508632,0.0405405405405405,73
"Zip","02050","Marshfield","MA","Boston, MA, MA","Boston, MA",,4.5019465700094,83.33,0.0182,1.01,454100,0.397965951801901,6.24707533926065,0.0792072230786169,,0.0346710995013061,0.0616438356164384,73
"Zip","02052","Medfield","MA","Boston, MA, MA","Boston, MA",,6.51496845214123,100,0,0,647200,0.139254216308216,2.69755633132339,0.0811047589616811,,0.0371066228276186,0.0253164556962025,88
"Zip","02053","Medway","MA","Boston, MA, MA","Boston, MA",,5.85447711102161,85.71,0,0,434500,-0.0460087416609156,3.72403915015517,0.0805776754890679,,0.0293290478103656,0,68.5
"Zip","02054","Millis","MA","Boston, MA, MA","Boston, MA",,3.42260706135052,100,0.0833,0,401300,-0.049813200498132,3.69509043927649,0.0903712932967855,,0.0421186981493299,0.0606060606060606,69
"Zip","02056","Norfolk","MA","Boston, MA, MA","Boston, MA",,2.94670425560478,80,0.05,0,524500,0.0763213127265789,4.39888535031847,0.08506577693041,,0.0320041972717733,0.0327868852459016,75
"Zip","02061","Norwell","MA","Boston, MA, MA","Boston, MA",,2.19962411061887,75,0,2.79,620100,0,3.74769951480676,0.06033381712627,,0.0368098159509202,0.0138888888888889,71
"Zip","02062","Norwood","MA","Boston, MA, MA","Boston, MA",,8.4393878372936,100,0,1.46,464300,0.563136235650856,6.80929376581551,0.103172517768684,,0.0323819978046103,0.0169491525423729,70
"Zip","02066","Scituate","MA","Boston, MA, MA","Boston, MA",,4.45026178010471,84.62,0.025,1.37,562300,0.374866119243127,2.16206395348837,0.074684332207007,,0.0344421548425081,0.0427350427350427,92
"Zip","02067","Sharon","MA","Boston, MA, MA","Boston, MA",,7.15532286212914,100,0,0,545200,0.53475935828877,3.7488106565176,0.0922157006603082,,0.0330429558425954,0.0545454545454545,86
"Zip","02072","Stoughton","MA","Boston, MA, MA","Boston, MA",,5.10202711773392,92.31,0.0227,0,374600,0.0801496126102057,7.3044972787167,0.0974799786438869,,0.0499088422971741,0.0547945205479452,66
"Zip","02081","Walpole","MA","Boston, MA, MA","Boston, MA",,7.38958249429454,100,0,1.67,495700,-0.0201694231544978,6.05477107402653,0.0885152309864838,,0.0341377280753384,0.00862068965517241,78.5
"Zip","02090","Westwood","MA","Boston, MA, MA","Boston, MA",,7.85541683447443,100,0,0,731200,0.315543970366305,4.27837992013691,0.0727489059080964,,0.0317247542448615,0,78.5
"Zip","02093","Wrentham","MA","Boston, MA, MA","Boston, MA",,6.11827090884683,100,0,2.72,454800,0.574966828836798,2.8493894165536,0.102383465259455,,0.0334685598377282,0.0151515151515152,70.5
"Zip","02108","Boston","MA","Boston, MA, MA","Boston, MA",,6.88347429185125,100,,,962400,0.291788245102126,5.13436748962202,0.0594014962593516,,0.114114114114114,0,69
"Zip","02109","Boston","MA","Boston, MA, MA","Boston, MA",,6.33440730299369,80,,,840000,0.262592504177608,3.42280226545186,0.0544892857142858,,0.0605263157894737,0,69
"Zip","02110","Boston","MA","Boston, MA, MA","Boston, MA",,6.49281782789636,100,,,1059800,-0.0282992170549948,-1.68831168831169,0.0511115304774485,,0.044280442804428,0,69
"Zip","02111","Boston","MA","Boston, MA, MA","Boston, MA",,6.11222982950732,100,0.0588,0,957900,1.1403230915426,1.80678074184292,0.07048230504228,,0.11038961038961,0,69
"Zip","02113","Boston","MA","Boston, MA, MA","Boston, MA",,3.80051013558867,66.67,,0,583000,0.0858369098712446,1.79849834119085,0.0791423670668954,,0.135278514588859,0,69
"Zip","02114","Boston","MA","Boston, MA, MA","Boston, MA",,5.09330111424352,100,,0,708700,0.0988700564971751,0.796472763476035,0.0572287286581064,,0.101609657947686,0,69
"Zip","02115","Boston","MA","Boston, MA, MA","Boston, MA",,5.42891663310512,100,0,0,694600,-0.401491253226269,6.6482419775833,0.071881658508494,,0.12824427480916,0,64.5
"Zip","02116","Boston","MA","Boston, MA, MA","Boston, MA",,6.91569338166197,100,0,0,1134900,0.567124501550731,3.42659254533856,0.0591796634064676,,0.068762278978389,0.0142857142857143,76
"Zip","02118","Boston","MA","Boston, MA, MA","Boston, MA",,6.41629748959592,100,0,0,859300,0.128175250524353,2.71336361463065,0.0695705807052251,,0.0679124886052871,0,67.5
"Zip","02119","Boston","MA","Boston, MA, MA","Boston, MA",,8.77903074238153,100,0,0,465900,0.691592824724444,8.24814126394052,0.0925305859626528,,0.063437139561707,0,69
"Zip","02120","Boston","MA","Boston, MA, MA","Boston, MA",,6.62236541817694,,0,0,528400,-0.358287761644352,3.91347099311701,0.0812641937925813,,0.051792828685259,0,69
"Zip","02121","Boston","MA","Boston, MA, MA","Boston, MA",,6.02966841186737,100,0,0,405200,0.796019900497512,0.24740227610094,0.131626357354393,,0.059190031152648,0.105263157894737,69
"Zip","02122","Boston","MA","Boston, MA, MA","Boston, MA",,8.07692307692308,100,0,0,468700,0.94766314882619,6.86274509803922,0.101403883080862,,0.0758180367118915,0.0105263157894737,65
"Zip","02124","Boston","MA","Boston, MA, MA","Boston, MA",,4.39253591086052,100,0.0714,2.4,483300,0.645564348188255,5.96360447270335,0.100268984067867,,0.0643086816720257,0.0428571428571429,71
"Zip","02125","Boston","MA","Boston, MA, MA","Boston, MA",,8.66760639011948,80,0,0,501800,1.35326196727934,11.5606936416185,0.117873654842567,,0.0811179277436946,0.00840336134453781,71
"Zip","02126","Boston","MA","Boston, MA, MA","Boston, MA",,7.74063632702376,66.67,0.1,0,429500,0.327026395701939,14.6250333600213,0.0935087310826543,,0.0361702127659574,0,69
"Zip","02127","Boston","MA","Boston, MA, MA","Boston, MA",,5.84038125922943,95,0,1.3,684800,0.528479154433353,4.39024390243902,0.0869640771028037,,0.139339968569932,0,64.5
"Zip","02128","Boston","MA","Boston, MA, MA","Boston, MA",,8.66089407974225,100,0,0,475500,0.848356309650053,11.2020579981291,0.109350157728707,,0.106365834004835,0,74
"Zip","02129","Boston","MA","Boston, MA, MA","Boston, MA",,6.67472143911935,100,0,0,725400,0.387489620813728,6.31686941228199,0.0595023435346016,,0.0921112631098951,0,63.5
